player2,21912
player2,13414
player2,4118
player2,12294
player2,5804
player1,11836
player1,11194
player1,15028
player2,12130
player1,5766
player1,7934
player1,9078
player1,916
player1,7166
player1,3044
player2,16206
player1,8500
player2,5694
player2,14452
player2,6938
player2,4902
player1,4330
player2,5132
player1,3730
player1,4982
player2,2000
player1,8162
player2,5824
player1,4832
player1,24002
player1,19122
player2,12324
player2,4856
player1,5076
player2,38516
player1,25394
player1,25238
player2,15176
player1,3482
player2,10186
player1,2156
player2,11170
player2,15774
player2,8800
player1,6592
player2,17306
player2,5308
player2,9602
player1,7928
player1,2896
player2,32196
player2,2362
player2,10722
player1,27412
player1,16032
player2,10886
player1,2518
player2,2100
player2,1980
player2,6862
player1,22254
player2,46912
player2,3602
player1,7188
player1,5558
player2,8662
player2,10434
player1,1594
player1,8668
player1,12412
player2,2798
player2,6888
player1,1998
player2,13706
player2,16282
player2,8760
player2,2586
player1,5794
player2,10932
player2,34810
player1,3466
player2,1952
player1,6690
player2,12842
player1,10696
player2,6802
player2,52060
player1,6386
player2,6432
player1,18026
player2,12904
player2,2180
player1,8946
player1,5144
player2,8628
player1,2198
player1,2248
player1,23048
player1,16572
player1,8130
player2,3834
player2,3360
player2,8614
player1,13358
player1,916
player2,4300
player2,7480
player2,6916
player2,6174
player2,7886
player2,2602
player2,3518
player2,3678
player2,3590
player1,12130
player1,22588
player2,13618
player2,3186
player2,14682
player1,8620
player2,21468
player1,9852
player1,6466
player2,3858
player1,21152
player1,5156
player1,3222
player1,8750
player2,3476
player1,2204
player1,9346
player1,2048
player1,13126
player2,17144
player2,20364
player1,25330
player1,10938
player2,3166
player2,14692
player1,2956
player1,18280
player1,12700
player2,10210
player1,30732
player2,11934
player2,6916
player1,24656
player1,3612
player2,12332
player1,5338
player2,12808
player2,13712
player2,6586
player1,20128
player1,1760
player2,3490
player2,2004
player1,8066
player1,9400
player1,6554
player2,2146
player2,25334
player1,6836
player2,15618
player2,7972
player1,16544
player1,3926
player2,3422
player2,6076
player1,49076
player2,2754
player2,9330
player2,9248
player1,6788
player1,11450
player1,3286
player2,1850
player1,2222
player1,17592
player1,8232
player2,8170
player2,2092
player2,2554
player1,13694
player1,20744
player1,5264
player1,1864
player1,11480
player2,4396
player2,10288
player1,1172
player1,6294
player2,1940
player2,13006
player2,6466
player1,3728
player1,8928
player1,19538
player1,9212
player1,19374
player1,2170
player2,7128
player2,6942
player1,16982
player2,3660
player1,11390
player1,3434
player2,14552
player2,4554
player1,3532
player1,17008
player2,13244
player2,12100
player1,2910
player2,5504
player2,5306
player2,4064
player1,8046
player1,1752
player2,25016
player2,7016
player2,5432
player2,11670
player1,3102
player1,5270
player1,4652
player2,7202
player1,3952
player1,7838
player1,15572
player1,4648
player2,4350
player2,4182
player2,2252
player2,30314
player2,17044
player2,5832
player1,19290
player1,5774
player1,19788
player2,17458
player1,7902
player2,20662
player2,3046
player1,9082
player2,1876
player2,4132
player2,21676
player2,4696
player2,6256
player2,4894
player1,7508
player1,6516
player1,5866
player1,3456
player1,15934
player2,8102
player1,1540
player2,33832
player1,26194
player2,1446
player1,5610
player2,16406
player1,16238
player1,5840
player2,10804
player1,6520
player2,5340
player2,9664
player1,30818
player1,16830
player2,3950
player1,11588
player2,5626
player2,11112
player2,3834
player1,14346
player2,6802
player1,2938
player1,10004
player2,1772
player1,9180
player1,6046
player2,20160
player2,10174
player1,7176
player2,3342
player2,24578
player2,4290
player1,6440
player1,4520
player1,13626
player2,17428
player1,4090
player2,22746
player2,5908
player2,18444
player2,14230
player2,15544
player1,6392
player2,5848
player1,7040
player1,18426
player1,40176
player2,3152
player1,10362
player2,2608
player1,6946
player1,3696
player1,15400
player2,5156
player1,2628
player1,11340
player1,5772
player1,8396
player2,21424
player2,2806
player2,23776
player1,8934
player1,9240
player1,18068
player2,10270
player2,5458
player1,5142
player2,11934
player1,20884
player2,1636
player2,7306
player2,10342
player1,1748
player2,1674
player1,4480
player1,3746
player1,13218
player2,9152
player1,7414
player2,3946
player2,14348
player2,7792
player2,19904
player1,11976
player1,9808
player1,8570
player1,4168
player1,18206
player2,15694
player1,36566
player2,3492
player1,5930
player2,6970
player2,9020
player1,14104
player2,14390
player2,5148
player2,17724
player1,11102
player2,7454
player2,4770
player1,11440
player2,23420
player1,2458
player2,10700
player1,10228
player1,7562
player1,3442
player2,4690
player2,18706
player1,5676
player1,14168
player2,6162
player1,13628
player2,3688
player2,27964
player2,3742
player1,6282
player2,13248
player2,9468
player1,9124
player1,9024
player2,2768
player2,2426
player1,15704
player2,4518
player1,5998
player1,5622
player2,14306
player1,11834
player2,2732
player1,6184
player1,8576
player1,15554
player2,2512
player1,5206
player2,6854
player1,16682
player2,21048
player2,9092
player2,24876
player2,10576
player2,11920
player1,3608
player2,1956
player2,9828
player2,14418
player2,2726
player2,9772
player1,6448
player2,8154
player2,4452
player1,3032
player1,17668
player2,55364
player2,8330
player2,6110
player1,13964
player2,13806
player2,1884
player1,1610
player1,3924
player1,8406
player1,53738
player1,7884
player2,5634
player2,5054
player1,11954
player1,5552
player2,2586
player2,5920
player1,26640
player1,4728
player1,40746
player2,13784
player1,5986
player1,34452
player2,2996
player1,8614
player2,11286
player2,51870
player2,17470
player2,10092
player2,4574
player2,11646
player1,7908
player1,2060
player1,4814
player1,16074
player1,2004
player2,5318
player2,6606
player1,53800
player1,32714
player1,9424
player1,4350
player2,4438
player1,8330
player1,13258
player2,6016
player1,12404
player1,8806
player2,4862
player1,6220
player2,5604
player1,10668
player1,5194
player2,11198
player2,1520
player2,6158
player1,15374
player2,15016
player2,4688
player1,26060
player2,12780
player1,6384
player1,5064
player2,15492
player2,61046
player2,19668
player2,754
player1,7838
player1,3750
player1,42754
player1,2818
player2,7232
player2,7250
player1,10800
player1,7436
player1,23294
player1,21944
player2,17064
player2,4416
player1,10638
player2,17420
player1,6432
player1,11872
player2,5676
player2,3958
player1,52988
player1,5994
player1,6494
player2,5610
player1,5138
player1,2314
player1,6326
player2,11974
player1,6904
player1,2738
player1,7398
player1,13116
player1,14688
player2,1518
player1,5788
player2,6814
player2,10390
player1,10670
player2,3538
player1,2954
player1,2328
player1,5000
player2,5212
player2,10854
player2,9486
player2,4260
player2,21752
player2,2564
player1,7138
player2,17814
player1,11178
player2,35132
player1,3380
player2,1214
player1,3600
player1,16316
player1,5220
player1,6972
player2,4594
player1,14610
player1,16518
player2,13564
player2,17364
player2,3202
player2,29356
player2,8000
player2,2466
player1,12786
player1,14438
player1,5862
player1,8056
player1,2618
player1,20892
player2,4960
player1,3942
player2,2920
player2,7284
player2,21794
player1,17602
player1,19244
player2,13074
player1,11204
player2,9942
player2,12934
player2,16778
player1,5750
player1,3356
player2,5868
player2,3740
player2,12942
player2,2070
player1,2790
player2,3370
player1,2622
player2,39230
player1,11800
player2,4660
player2,3918
player2,7416
player1,3210
player2,8060
player2,16182
player1,10420
player2,12978
player1,15732
player1,5488
player2,21832
player1,8190
player1,3752
player2,28364
player2,14126
player2,2432
player1,3282
player2,7800
player1,1560
player2,3500
player2,6762
player2,16900
player1,13798
player2,1710
player2,3058
player2,5440
player1,4254
player2,1554
player1,7484
player1,24894
player2,5848
player2,3702
player1,22402
player2,5780
player2,7388
player1,9414
player1,9762
player1,840
player2,14542
player1,11482
player2,2032
player1,10788
player1,9866
player1,1020
player1,17524
player1,9464
player2,12932
player1,7116
player1,1052
player1,19202
player2,8876
player1,27956
player1,7188
player2,2456
player1,3574
player1,3686
player2,20550
player2,3602
player1,9420
player2,8240
player1,6042
player1,2046
player1,2522
player2,5220
player1,6136
player1,17788
player2,2182
player1,15430
player2,11272
player1,9926
player2,6326
player2,2328
player1,12528
player1,3922
player2,5158
player1,3308
player1,3750
player1,7390
player1,19030
player2,3848
player1,912
player2,4930
player2,5816
player1,2576
player1,18584
player2,11650
player1,19866
player1,3968
player1,4638
player1,4340
player2,5814
player2,13062
player2,40696
player2,3010
player1,34158
player2,3434
player2,10486
player2,13922
player1,5762
player2,7780
player2,5182
player2,24010
player2,3794
player2,7144
player2,3066
player2,4724
player2,1142
player1,17900
player1,5516
player1,3060
player2,4228
player1,9616
player1,3330
player1,2968
player2,21522
player2,5514
player2,9916
player2,15578
player1,11678
player1,7438
player2,6914
player1,3388
player1,14772
player1,11604
player1,2714
player1,1896
player2,13708
player1,9786
player2,37786
player2,1490
player1,13116
player2,3766
player2,1400
player2,4554
player1,8234
player1,16978
player1,4354
player1,3152
player1,3142
player2,5998
player2,12232
player1,59164
player1,4706
player1,4254
player2,7960
player2,11814
player2,2152
player2,4026
player1,6476
player2,4358
player2,7240
player1,11338
player1,28852
player2,4198
player1,3930
player2,10832
player2,15828
player2,12504
player2,4828
player1,2700
player1,19414
player2,12648
player1,2950
player2,3336
player2,4226
player2,5202
player2,5148
player1,3394
player1,12692
player2,1952
player1,5326
player1,11934
player2,9932
player2,4542
player2,5040
player1,3858
player1,19102
player2,6240
player2,4908
player1,8126
player2,8200
player1,38504
player2,3090
player1,3254
player2,16550
player2,1626
player1,6250
player2,6502
player2,6590
player1,39382
player2,8290
player1,14504
player1,37748
player1,9146
player1,9522
player2,7182
player1,2926
player2,5702
player2,10238
player1,11592
player2,9248
player1,4816
player1,26770
player2,7868
player1,45116
player1,4434
player1,5708
player1,10828
player1,2922
player1,4780
player2,3068
player1,6048
player2,12218
player2,11760
player2,1678
player2,15196
player2,6710
player2,3976
player1,2634
player2,6554
player2,8156
player2,17436
player1,3652
player1,4110
player2,9548
player1,3028
player1,4432
player2,20652
player2,4316
player2,5886
player2,8874
player2,9748
player1,5094
player2,4400
player1,8732
player2,9588
player1,8614
player1,5794
player2,7606
player1,2160
player2,4378
player2,2368
player1,1718
player2,9356
player2,3208
player2,5966
player2,22466
player2,3586
player1,6976
player2,60802
player2,4742
player2,1468
player2,17656
player2,5158
player2,11102
player2,19126
player1,2866
player1,8604
player2,9344
player1,14494
player2,15572
player1,5228
player1,14640
player1,2996
player2,2330
player2,21716
player1,36994
player1,1874
player1,13192
player1,4828
player1,11954
player2,22862
player2,5596
player2,25572
player2,11764
player1,7312
player1,2480
player2,3998
player2,3906
player2,1524
player2,8794
player2,3042
player1,2812
player1,30200
player2,3246
player2,7684
player2,8540
player2,3588
player2,3302
player2,11786
player2,11238
player1,11946
player1,8590
player1,14982
player2,6224
player1,2566
player1,2066
player1,17518
player1,1880
player1,13164
player1,6716
player1,5666
player2,8026
player2,16970
player1,15168
player2,1926
player2,5622
player1,11334
player2,12192
player1,2574
player2,3216
player1,12102
player2,14294
player2,6996
player1,26758
player2,6436
player2,2438
player2,2166
player2,27050
player1,11874
player2,1376
player2,6630
player2,6530
player1,4560
player2,5998
player1,4520
player1,2838
player2,14056
player1,8122
player1,25864
player1,4466
player2,8956
player1,8062
player1,1698
player2,2580
player2,4008
player1,6590
player1,33650
player2,8106
player2,9480
player2,1612
player2,7900
player1,24552
player1,10724
player1,2232
player1,2978
player1,10626
player2,11960
player1,33584
player1,2168
player2,5066
player1,5404
player2,21440
player1,7540
player1,12198
player1,3682
player2,14040
player2,10692
player2,13486
player1,7114
player2,7854
player2,4324
player1,6314
player2,5974
player2,11154
player2,4924
player2,3510
player2,14326
player2,15428
player1,2452
player2,9150
player2,4986
player2,2458
player1,23616
player1,11002
player2,15460
player2,2876
player1,7548
player1,8058
player1,3046
player2,25018
player1,17024
player1,9192
player2,5304
player2,38424
player2,2514
player1,5194
player1,10946
player1,2214
player1,10052
player2,11006
player2,6308
player1,20766
player1,10066
player2,4342
player2,2026
player1,11570
player1,17100
player1,18650
player1,5242
player1,30796
player2,3642
player2,12344
player1,12698
player2,8800
player1,8228
player2,11086
player2,21606
player1,4278
player1,4312
player2,8406
player2,3360
player2,9146
player2,11970
player1,18100
player2,1474
player2,10812
player1,3848
player2,42884
player2,11676
player2,2062
player1,17524
player1,7946
player1,3704
player2,11924
player1,5286
player1,25688
player2,4718
player2,2702
player1,5676
player1,5498
player2,10552
player1,20158
player1,11628
player1,26044
player1,27770
player2,14480
player1,11330
player2,18040
player1,10160
player1,6164
player2,28800
player2,10634
player2,4318
player1,1822
player2,6624
player1,22140
player1,3836
player1,4320
player1,3852
player1,4072
player1,1982
player1,3122
player2,3614
player2,5378
player2,9698
player2,2134
player2,4414
player1,5840
player1,7748
player2,15562
player2,1940
player2,10370
player1,8584
player2,5138
player2,7970
player1,19542
player1,1718
player1,4200
player2,16760
player2,1214
player1,16092
player1,9036
player2,2196
player1,8748
player1,10632
player1,10432
player1,1528
player2,9546
player2,1584
player2,6384
player1,11252
player1,4712
player2,60398
player1,1504
player1,13360
player2,10378
player1,11080
player2,37748
player2,6626
player2,7456
player1,3330
player1,3640
player1,3344
player2,1010
player1,13146
player1,13164
player2,5352
player2,18444
player2,2292
player2,11350
player1,2498
player1,5668
player2,4906
player1,4604
player1,2228
player1,5764
player2,3892
player2,16970
player2,7082
player2,6596
player2,6198
player2,29008
player1,24026
player2,1224
player2,2482
player1,10304
player2,2004
player2,8194
player2,15034
player1,1496
player2,5688
player2,4086
player2,6086
player1,1844
player1,9536
player1,15440
player2,27384
player2,10474
player1,7602
player1,1942
player2,12274
player1,4664
player2,14346
player1,3162
player1,7672
player2,5916
player2,13714
player1,9242
player2,10602
player1,46370
player2,8574
player1,16848
player2,20564
player2,5538
player2,5208
player1,8642
player1,3944
player2,9528
player1,5114
player2,3464
player1,17456
player2,5034
player1,3528
player1,3906
player2,2166
player1,4078
player1,29858
player1,11720
player2,4400
player2,34048
player1,8836
player2,2532
player2,2948
player2,7836
player1,1992
player2,4990
player1,16292
player1,2284
player2,5042
player1,4010
player2,11700
player1,30006
player2,11794
player2,7514
player1,2534
player2,7486
player1,7526
player1,4226
player1,16870
player2,8548
player1,15558
player2,5844
player2,12638
player1,6592
player2,6450
player2,1530
player2,13846
player2,3498
player2,7140
player2,7994
player2,2286
player1,9778
player2,3558
player1,9052
player1,4224
player1,7448
player2,29378
player1,2210
player2,3572
player1,30958
player1,18842
player1,15576
player1,4864
player1,6496
player2,2244
player1,20152
player2,2938
player2,3702
player2,6338
player1,11092
player2,12378
player1,39018
player1,7208
player1,3226
player1,2344
player2,20302
player2,2458
player2,6556
player2,2098
player2,4354
player1,4850
player2,2948
player1,2994
player1,1242
player2,3186
player2,12498
player2,6264
player2,11348
player2,41008
player2,2592
player2,7784
player1,15784
player2,6758
player1,11932
player1,5590
player1,8430
player2,23524
player1,29852
player1,26412
player1,6658
player1,4028
player2,6846
player2,4616
player1,7332
player1,11044
player2,7012
player2,2950
player2,3844
player1,4168
player2,2280
player2,18494
player2,6438
player2,11252
player2,13030
player2,7278
player2,1402
player2,4730
player2,5452
player1,5294
player1,3380
player1,3426
player1,3614
player2,82204
player2,12308
player1,16830
player1,6792
player1,2258
player2,5822
player1,12286
player2,2068
player2,5316
player1,2896
player1,3048
player2,2876
player2,14614
player1,16084
player2,5324
player2,11814
player1,3856
player1,18858
player1,9628
player1,7748
player2,2530
player1,12030
player1,10018
player1,8838
player1,18570
player2,7448
player2,21102
player2,8698
player1,3368
player2,10984
player2,14582
player2,14046
player2,2998
player2,6778
player1,2042
player2,5722
player1,27094
player2,7586
player1,1884
player1,2998
player1,1248
player2,14130
player1,4350
player1,2258
player1,15306
player1,6072
player2,3174
player1,7642
player1,5044
player1,2306
player2,13054
player2,3680
player1,32926
player1,6628
player1,9224
player1,3658
player1,13756
player2,11442
player1,6976
player2,5546
player2,35632
player1,25966
player1,4156
player2,5134
player2,24078
player2,2608
player1,15096
player1,31134
player1,8878
player1,1736
player1,9142
player2,5418
player1,3586
player2,12264
player2,3506
player2,3602
player1,4470
player2,21058
player2,2542
player2,12480
player1,18466
player2,11698
player1,16248
player2,4298
player2,1366
player2,22122
player2,1284
player2,16752
player2,4132
player2,3674
player2,12472
player2,10410
player1,6018
player1,1372
player1,4370
player2,6580
player1,15520
player1,15090
player2,8396
player1,7030
player1,17512
player1,16064
player1,13874
player2,21938
player1,32902
player2,5454
player2,2082
player1,6946
player2,7384
player1,6512
player2,6442
player2,5536
player1,13026
player1,7328
player1,6486
player2,21242
player1,7166
player2,13240
player2,26630
player1,2726
player1,1998
player2,5152
player1,11178
player1,3860
player2,9250
player2,21598
player1,11660
player2,10508
player2,3306
player1,2892
player2,13552
player2,13476
player2,5764
player1,1566
player2,3280
player2,14884
player1,29900
player2,2952
player2,1548
player2,9678
player1,2514
player1,18980
player2,1878
player1,19910
player2,16026
player1,2886
player1,8296
player1,5618
